県名,日付,検査数,累積陽性者数,累積経路不明数,週間陽性率,日別経路不明数,日別陽性者数,週間陽性率（経路不明のみ）,日別検査数,陽性(発症日),陽性(経路不明)(発症日),陽性(渡航歴)(発症日),週間ラグ平均,週間ラグ平均(経路不明)
岡山県,2020/4/17,811,18,11,0.016949153,1,1,0.016949153,36,0,0,0,9.333333333,9.333333333
広島県,2020/4/17,3221,124,28,0.071266111,3,6,0.006065201,171,4,0,0,6.21875,7.25
山口県,2020/4/17,1020,30,7,0.02739726,0,1,0.00913242,43,0,0,0,2.833333333,3
徳島県,2020/4/17,323,3,0,0,0,0,0,21,0,0,0,N/A,N/A
香川県,2020/4/17,1081,24,9,0.034482759,1,2,0.010344828,114,0,0,0,5,5
愛媛県,2020/4/17,791,41,17,0.058823529,0,0,0.013574661,40,0,0,0,6.25,7.666666667
高知県,2020/4/17,1111,63,29,0.03030303,1,1,0.016835017,52,0,0,0,8.125,8
福岡県,2020/4/17,6743,479,222,0.084070796,7,17,0.040707965,311,5,1,0,7.176100629,7.204819277
佐賀県,2020/4/17,524,16,9,0.026143791,1,1,0.019607843,22,0,0,0,6.5,6
長崎県,2020/4/17,1387,17,10,0.008797654,1,1,0.008797654,73,0,0,0,8,8
熊本県,2020/4/17,2272,35,16,0.021825397,2,2,0.013888889,68,3,1,0,4.625,5
大分県,2020/4/17,2500,54,15,0.030690537,0,0,0.017902813,129,0,0,0,5,4.571428571
宮崎県,2020/4/17,869,17,7,0.004149378,0,0,0.004149378,28,0,0,0,9,9
鹿児島県,2020/4/17,768,6,3,0.009302326,2,2,0.009302326,36,0,0,0,3.5,3.5
沖縄県,2020/4/17,1219,101,68,0.109958506,5,7,0.06846473,94,4,2,0,6.836734694,6.71875
北海道,2020/4/18,3987,407,214,0.161874334,11,38,0.066027689,252,28,6,0,6.035087719,7.535714286
青森県,2020/4/18,514,22,5,0,0,0,0,15,0,0,0,N/A,N/A
岩手県,2020/4/18,234,0,0,0,0,0,0,4,0,0,0,N/A,N/A
宮城県,2020/4/18,1339,83,41,0.068716094,2,4,0.025316456,79,0,0,0,6.677419355,7.5
秋田県,2020/4/18,700,16,9,0.005319149,0,0,0.005319149,6,0,0,0,3,3
山形県,2020/4/18,1557,60,8,0.040601504,0,2,0.003007519,40,1,0,0,5.08,6.5
福島県,2020/4/18,1075,60,23,0.05707196,1,8,0.019851117,98,1,0,0,5.722222222,5.875
茨城県,2020/4/18,2776,135,37,0.054794521,1,4,0.011986301,82,0,0,0,7.04,11.28571429
栃木県,2020/4/18,1462,44,22,0.0215311,0,0,0.011961722,20,4,1,0,6.375,7.8
群馬県,2020/4/18,2078,120,22,0.101234568,2,6,0.017283951,44,2,1,0,7.0625,8.333333333
埼玉県,2020/4/18,4612,630,332,0.144661309,17,37,0.071182549,244,8,2,0,8.034042553,9.049180328
千葉県,2020/4/18,4505,669,329,0.174140508,21,45,0.103139013,135,7,3,0,8.593908629,8.398550725
東京都,2020/4/18,17475,2974,1858,0.171019108,124,181,0.107802548,679,63,40,1,N/A,N/A
神奈川県,2020/4/18,5536,753,453,0.225471698,22,44,0.144339623,76,14,4,0,9.010810811,9.090163934
新潟県,2020/4/18,2067,56,21,0.033018868,3,3,0.021226415,43,2,2,0,7.846153846,8.666666667
富山県,2020/4/18,1412,91,32,0.09591195,1,12,0.028301887,65,1,0,0,7.529411765,8.9
石川県,2020/4/18,1069,173,98,0.160092807,3,13,0.064965197,53,0,0,0,6.62,7.777777778
福井県,2020/4/18,996,106,25,0.041580042,1,2,0.016632017,41,0,0,0,6,7.666666667
山梨県,2020/4/18,1616,48,26,0.031120332,0,2,0.020746888,91,0,0,0,7.384615385,7.666666667
長野県,2020/4/18,1354,47,18,0.056716418,0,0,0.014925373,34,1,0,0,9,6.8
岐阜県,2020/4/18,2259,137,48,0.034368071,1,1,0.015521064,150,0,0,0,6.3,4.833333333
静岡県,2020/4/18,2089,50,21,0.02173913,0,0,0.007905138,50,1,0,0,9,7.25
愛知県,2020/4/18,5415,399,121,0.065412186,4,17,0.028673835,120,6,1,0,4.028169014,6.125
三重県,2020/4/18,1345,36,16,0.048717949,3,4,0.020512821,124,0,0,0,7.058823529,8.25
滋賀県,2020/4/18,847,70,28,0.096096096,0,2,0.048048048,15,2,1,0,8.818181818,9.5
京都府,2020/4/18,3059,242,93,0.069476082,4,7,0.031890661,87,5,2,0,5.745762712,7.037037037
大阪府,2020/4/18,7044,1165,694,0.176783341,33,89,0.10234825,493,24,6,0,8.189873418,8.300925926
兵庫県,2020/4/18,5484,502,248,0.107946027,13,21,0.056971514,204,10,4,0,8.184615385,9.015151515
奈良県,2020/4/18,1015,60,29,0.070707071,3,4,0.050505051,46,0,0,0,9.210526316,10
和歌山県,2020/4/18,2339,45,13,0.024647887,0,1,0.007042254,40,0,0,0,6.666666667,7.5
鳥取県,2020/4/18,582,3,2,0.008583691,1,2,0.004291845,23,0,0,0,5,5
島根県,2020/4/18,672,15,3,0.023376623,0,0,0.005194805,22,0,0,0,1.666666667,N/A
岡山県,2020/4/18,842,18,11,0.016483516,0,0,0.016483516,31,0,0,0,9.333333333,9.333333333
広島県,2020/4/18,3458,130,29,0.053046595,1,6,0.006451613,237,3,1,0,5.258064516,6.777777778
山口県,2020/4/18,1064,30,7,0.024070022,0,0,0.006564551,44,0,0,0,3.2,3.666666667
徳島県,2020/4/18,336,3,0,0,0,0,0,13,0,0,0,N/A,N/A
香川県,2020/4/18,1147,25,10,0.0336,1,1,0.0112,66,0,0,0,5,5
愛媛県,2020/4/18,819,44,18,0.064220183,1,3,0.013761468,28,0,0,0,7,7
高知県,2020/4/18,1167,64,30,0.036231884,1,1,0.02173913,56,0,0,0,9.111111111,9.5
福岡県,2020/4/18,7142,503,234,0.074444928,12,24,0.032651284,399,9,1,0,7.284722222,7.25
佐賀県,2020/4/18,565,16,9,0.016393443,0,0,0.010928962,41,0,0,0,5.666666667,4.5
長崎県,2020/4/18,1443,17,10,0.008645533,0,0,0.008645533,56,0,0,0,8,8
熊本県,2020/4/18,2350,37,17,0.022727273,1,2,0.013257576,78,1,1,0,4.555555556,5.5
大分県,2020/4/18,2629,54,15,0.025369979,0,0,0.014799154,129,0,0,0,5,4.571428571
宮崎県,2020/4/18,897,17,7,0,0,0,0,28,0,0,0,N/A,N/A
鹿児島県,2020/4/18,805,7,3,0.013574661,0,1,0.009049774,37,0,0,0,4.333333333,3.5
沖縄県,2020/4/18,1259,110,77,0.115384615,9,9,0.079059829,40,1,1,0,7.4,7.361111111
北海道,2020/4/19,4245,434,225,0.159047619,11,27,0.068571429,258,13,6,0,5.923664122,7.28125
青森県,2020/4/19,514,22,5,0,0,0,0,0,0,0,0,N/A,N/A
岩手県,2020/4/19,236,0,0,0,0,0,0,2,0,0,0,N/A,N/A
宮城県,2020/4/19,1369,83,41,0.057866184,0,0,0.023508137,30,0,0,0,7.115384615,7.692307692
秋田県,2020/4/19,706,16,9,0.005813953,0,0,0.005813953,6,0,0,0,3,3
山形県,2020/4/19,1597,61,9,0.034379671,1,1,0.002989537,40,0,0,0,5.095238095,8
福島県,2020/4/19,1131,62,23,0.055813953,0,2,0.018604651,56,0,0,0,5.473684211,5.875
茨城県,2020/4/19,2822,139,38,0.05,1,4,0.013333333,46,1,1,0,8.363636364,11.25
栃木県,2020/4/19,1481,46,23,0.027568922,1,2,0.015037594,19,0,0,0,5.3,6.666666667
群馬県,2020/4/19,2099,122,24,0.080808081,2,2,0.022727273,21,2,1,0,6.384615385,7.25
埼玉県,2020/4/19,4732,667,347,0.143268124,15,37,0.070771001,120,4,0,0,8.142241379,9.165289256
千葉県,2020/4/19,4640,686,336,0.168363352,7,17,0.091620987,135,9,4,0,8.505555556,8.504273504
東京都,2020/4/19,17844,3081,1925,0.162037037,67,107,0.108556833,369,42,25,2,N/A,N/A
神奈川県,2020/4/19,5613,783,469,0.246122027,16,30,0.156153051,77,5,0,0,9.260869565,9.266666667
新潟県,2020/4/19,2087,56,21,0.033333333,0,0,0.021428571,20,0,0,0,7.846153846,8.666666667
富山県,2020/4/19,1446,95,34,0.084858569,2,4,0.031613977,34,5,1,0,7.607142857,9.272727273
石川県,2020/4/19,1092,178,100,0.167095116,2,5,0.064267352,23,3,1,0,6.425531915,8
福井県,2020/4/19,1036,112,26,0.073619632,1,6,0.024539877,40,1,1,0,6.4,8
山梨県,2020/4/19,1653,49,26,0.028225806,0,1,0.018145161,37,1,1,0,7.583333333,8.625
長野県,2020/4/19,1401,52,19,0.069069069,1,5,0.015015015,47,0,0,0,8.411764706,6.8
岐阜県,2020/4/19,2384,139,49,0.028481013,1,2,0.01371308,125,0,0,0,7.5,7.8
静岡県,2020/4/19,2097,52,22,0.021782178,1,2,0.005940594,8,0,0,0,9.875,9
愛知県,2020/4/19,5535,409,125,0.072155412,4,10,0.031452359,120,6,1,0,4.146666667,6.352941176
三重県,2020/4/19,1403,37,16,0.048899756,0,1,0.019559902,58,1,1,0,7.058823529,8.25
滋賀県,2020/4/19,861,71,28,0.103125,0,1,0.05,14,1,0,0,8.695652174,9.5
京都府,2020/4/19,3145,251,99,0.066059226,6,9,0.033029613,86,3,1,0,5.821428571,7
大阪府,2020/4/19,7387,1214,718,0.167916667,24,49,0.095833333,343,11,2,0,8.160655738,8.30952381
兵庫県,2020/4/19,5610,513,255,0.101470588,7,11,0.054411765,126,2,0,0,8.12195122,9.19047619
奈良県,2020/4/19,1062,62,29,0.067524116,0,2,0.041800643,47,1,0,0,8.894736842,9.769230769
和歌山県,2020/4/19,2355,45,13,0.022813688,0,0,0.003802281,16,1,1,0,6.8,9
鳥取県,2020/4/19,711,3,2,0.005747126,0,0,0.002873563,129,0,0,0,5,5
島根県,2020/4/19,681,16,3,0.028391167,0,1,0.006309148,9,0,0,0,1.75,N/A
岡山県,2020/4/19,866,19,11,0.020304569,0,1,0.015228426,24,1,0,0,9.333333333,9.333333333
広島県,2020/4/19,3595,132,31,0.04950495,2,2,0.007072136,137,1,0,0,5.206896552,6.333333333
山口県,2020/4/19,1107,30,7,0.014736842,0,0,0.002105263,43,0,0,0,3.333333333,5
徳島県,2020/4/19,336,3,0,0,0,0,0,0,0,0,0,N/A,N/A
香川県,2020/4/19,1203,26,10,0.027108434,0,1,0.006024096,56,1,0,0,5.25,5.5
愛媛県,2020/4/19,844,45,19,0.070422535,1,1,0.018779343,25,0,0,0,8.666666667,8.666666667
高知県,2020/4/19,1176,68,31,0.03030303,1,4,0.015151515,9,1,1,0,10.14285714,9
福岡県,2020/4/19,7281,519,240,0.070976492,6,16,0.032549729,139,3,1,0,7.443609023,7.446153846
佐賀県,2020/4/19,586,17,10,0.022099448,1,1,0.016574586,21,0,0,0,5.25,4.333333333
長崎県,2020/4/19,1461,17,10,0.008450704,0,0,0.008450704,18,0,0,0,8,8
熊本県,2020/4/19,2416,40,18,0.024118738,1,3,0.012987013,66,2,2,0,4,4.666666667
大分県,2020/4/19,2657,54,15,0.024742268,0,0,0.01443299,28,0,0,0,5,4.571428571
宮崎県,2020/4/19,925,17,7,0,0,0,0,28,0,0,0,N/A,N/A
鹿児島県,2020/4/19,841,8,3,0.017621145,0,1,0.008810573,36,0,0,0,4.333333333,3.5
沖縄県,2020/4/19,1298,115,81,0.10373444,4,5,0.070539419,39,0,0,0,7.586956522,7.666666667
北海道,2020/4/20,4399,451,228,0.156742557,3,17,0.062171629,154,19,8,0,5.680851064,6.984126984
青森県,2020/4/20,521,22,5,0,0,0,0,7,0,0,0,N/A,N/A
岩手県,2020/4/20,242,0,0,0,0,0,0,6,0,0,0,N/A,N/A
宮城県,2020/4/20,1387,84,41,0.056074766,0,1,0.022429907,18,0,0,0,7.291666667,7.916666667
秋田県,2020/4/20,736,16,9,0.005524862,0,0,0.005524862,30,0,0,0,3,3
山形県,2020/4/20,1657,64,10,0.03742515,1,3,0.004491018,60,0,0,0,5.347826087,9
福島県,2020/4/20,1161,64,23,0.057142857,0,2,0.017582418,30,1,0,0,5.75,5.875
茨城県,2020/4/20,2881,143,39,0.052969502,1,4,0.014446228,59,0,0,0,9.04,10.77777778
栃木県,2020/4/20,1504,49,23,0.033942559,0,3,0.015665796,23,1,0,0,4.583333333,6.666666667
群馬県,2020/4/20,2136,124,24,0.085213033,0,2,0.022556391,37,1,0,0,6.4,7.25
埼玉県,2020/4/20,5119,679,353,0.136363636,6,12,0.068181818,387,4,2,0,8.276315789,9.074380165
千葉県,2020/4/20,5032,708,348,0.147896879,12,22,0.078697422,392,6,1,0,8.423076923,8.608695652
東京都,2020/4/20,19202,3183,2002,0.159119107,77,102,0.105614144,1358,36,16,0,N/A,N/A
神奈川県,2020/4/20,5852,799,482,0.230917874,13,16,0.151690821,239,7,2,0,9.4,9.491666667
新潟県,2020/4/20,2109,56,21,0.031890661,0,0,0.020501139,22,1,1,0,7.846153846,8.666666667
富山県,2020/4/20,1496,114,34,0.115658363,0,19,0.03202847,50,5,0,0,8.853658537,9.8
石川県,2020/4/20,1123,180,100,0.152849741,0,2,0.062176166,31,16,1,0,6.3125,8
福井県,2020/4/20,1054,113,27,0.066455696,1,1,0.025316456,18,0,0,0,6.705882353,7.8
山梨県,2020/4/20,1703,49,26,0.026104418,0,0,0.016064257,50,0,0,0,7.636363636,8.857142857
長野県,2020/4/20,1417,52,19,0.051446945,0,0,0.01607717,16,1,0,0,7.083333333,6.8
岐阜県,2020/4/20,2414,139,49,0.021344717,0,0,0.013874066,30,1,1,0,7.5,7.8
静岡県,2020/4/20,2126,52,22,0.011741683,0,0,0.005870841,29,1,1,0,8.25,9
愛知県,2020/4/20,5692,414,127,0.07195572,2,5,0.030442804,157,9,0,0,4.053333333,6.303030303
三重県,2020/4/20,1438,40,16,0.052752294,0,3,0.018348624,35,0,0,0,7.058823529,8.25
滋賀県,2020/4/20,870,72,28,0.100628931,0,1,0.050314465,9,0,0,0,8.772727273,9.5
京都府,2020/4/20,3229,259,102,0.072096128,3,8,0.040053405,84,2,1,0,6.288461538,6.933333333
大阪府,2020/4/20,7743,1296,725,0.173503952,7,82,0.081671058,356,12,2,0,7.97515528,8.38071066
兵庫県,2020/4/20,5744,524,260,0.104399702,5,11,0.055182699,134,2,1,0,8.0546875,9.136363636
奈良県,2020/4/20,1108,64,30,0.061728395,1,2,0.033950617,46,1,0,0,7.833333333,8.454545455
和歌山県,2020/4/20,2381,45,13,0.022900763,0,0,0.003816794,26,0,0,0,6.8,9
鳥取県,2020/4/20,794,3,2,0.005221932,0,0,0.002610966,83,0,0,0,5,5
島根県,2020/4/20,697,16,3,0.031372549,0,0,0.007843137,16,0,0,0,1.75,N/A
岡山県,2020/4/20,882,19,11,0.020618557,0,0,0.015463918,16,0,0,0,9.333333333,9.333333333
広島県,2020/4/20,3704,137,31,0.052708638,0,5,0.007320644,109,2,0,0,4.838709677,6.333333333
山口県,2020/4/20,1126,30,7,0.014184397,0,0,0.002364066,19,0,0,0,4,5
徳島県,2020/4/20,342,4,1,0.011235955,1,1,0.011235955,6,0,0,0,7,7
香川県,2020/4/20,1273,28,10,0.014150943,0,2,0.004716981,70,0,0,0,4.4,5.5
愛媛県,2020/4/20,893,46,19,0.0375,0,1,0.016666667,49,0,0,0,8.666666667,8.666666667
高知県,2020/4/20,1181,69,31,0.034615385,0,1,0.015384615,5,0,0,0,9.5,9
福岡県,2020/4/20,7311,521,240,0.070543375,0,2,0.031458532,30,9,5,0,7.508064516,7.644067797
佐賀県,2020/4/20,587,17,10,0.02259887,0,0,0.016949153,1,0,0,0,5.25,4.333333333
長崎県,2020/4/20,1551,17,10,0.007334963,0,0,0.007334963,90,0,0,0,8,8
熊本県,2020/4/20,2465,41,19,0.024952015,1,1,0.013435701,49,0,0,0,4.222222222,4.857142857
大分県,2020/4/20,2691,55,16,0.025104603,1,1,0.014644351,34,0,0,0,5.454545455,5.285714286
宮崎県,2020/4/20,943,17,7,0,0,0,0,18,0,0,0,N/A,N/A
鹿児島県,2020/4/20,862,10,3,0.025641026,0,2,0.008547009,21,0,0,0,4.333333333,3.5
沖縄県,2020/4/20,1340,121,86,0.101239669,5,6,0.070247934,42,0,0,0,7.97826087,8.03030303
北海道,2020/4/21,4554,473,233,0.145584726,5,22,0.052505967,155,6,0,0,5.890510949,7.483333333
青森県,2020/4/21,538,22,5,0,0,0,0,17,0,0,0,N/A,N/A
岩手県,2020/4/21,256,0,0,0,0,0,0,14,0,0,0,N/A,N/A
宮城県,2020/4/21,1438,84,41,0.045248869,0,0,0.015837104,51,0,0,0,7.75,8.285714286
秋田県,2020/4/21,753,16,9,0,0,0,0,17,0,0,0,N/A,N/A
山形県,2020/4/21,1759,64,10,0.03276131,0,0,0.004680187,102,0,0,0,5.578947368,9
福島県,2020/4/21,1238,64,23,0.055309735,0,0,0.015486726,77,1,0,0,5.631578947,5.571428571
茨城県,2020/4/21,2974,146,40,0.05033557,1,3,0.011744966,93,1,0,0,8.76,10
栃木県,2020/4/21,1560,51,24,0.036553525,1,2,0.015665796,56,0,0,0,4.538461538,6.833333333
群馬県,2020/4/21,2207,131,26,0.091383812,2,7,0.023498695,71,3,1,0,6.3125,6.888888889
埼玉県,2020/4/21,5432,689,359,0.130217028,6,10,0.065108514,313,3,0,0,8.405529954,9.155172414
千葉県,2020/4/21,5290,729,359,0.138166047,11,21,0.070012392,258,4,0,0,8.258241758,8.571428571
東京都,2020/4/21,20153,3306,2083,0.148392911,81,123,0.099429258,951,33,7,1,N/A,N/A
神奈川県,2020/4/21,6090,813,487,0.215143121,5,14,0.134810711,238,8,1,0,9.382022472,9.504347826
新潟県,2020/4/21,2251,58,23,0.028017241,2,2,0.019396552,142,0,0,0,6.666666667,7.333333333
富山県,2020/4/21,1594,127,35,0.117263844,1,13,0.027687296,98,1,0,0,8.333333333,8.444444444
石川県,2020/4/21,1189,190,102,0.151282051,2,10,0.053846154,66,2,1,0,5.744680851,7.904761905
福井県,2020/4/21,1099,118,28,0.077844311,1,5,0.026946108,45,0,0,0,7.045454545,7.666666667
山梨県,2020/4/21,1813,50,26,0.025096525,0,1,0.013513514,110,1,1,0,7.9,9.5
長野県,2020/4/21,1468,54,20,0.055016181,1,2,0.019417476,51,0,0,0,6.846153846,7.166666667
岐阜県,2020/4/21,2443,144,53,0.018358531,4,5,0.009719222,29,0,0,0,8.5,9.333333333
静岡県,2020/4/21,2232,53,23,0.012048193,1,1,0.008032129,106,0,0,0,8,8.5
愛知県,2020/4/21,5848,430,131,0.080769231,4,16,0.030769231,156,8,0,0,4.1625,6.3125
三重県,2020/4/21,1494,41,17,0.048351648,1,1,0.01978022,56,0,0,0,6.9375,8.222222222
滋賀県,2020/4/21,937,76,32,0.072254335,4,4,0.028901734,67,1,0,0,8.090909091,8
京都府,2020/4/21,3293,264,104,0.082317073,2,5,0.045731707,64,2,0,0,6.211538462,6.866666667
大阪府,2020/4/21,8109,1350,746,0.167893962,21,54,0.074742268,366,8,4,0,8.0330033,8.52972973
兵庫県,2020/4/21,5972,543,270,0.105105105,10,19,0.057057057,228,4,2,0,7.893442623,8.916666667
奈良県,2020/4/21,,73,33,N/A,3,9,N/A,,0,0,0,8.2,9
和歌山県,2020/4/21,2422,47,14,0.031111111,1,2,0.008888889,41,1,0,0,7.666666667,7.5
鳥取県,2020/4/21,823,3,2,0.005277045,0,0,0.002638522,29,0,0,0,5,5
島根県,2020/4/21,719,16,3,0.02764977,0,0,0.004608295,22,0,0,0,1.75,N/A
岡山県,2020/4/21,908,19,11,0.016129032,0,0,0.010752688,26,0,0,0,10.5,10.5
広島県,2020/4/21,3901,139,33,0.03913738,2,2,0.008785942,197,2,0,0,5.36,6.4
山口県,2020/4/21,1144,31,7,0.016172507,0,1,0,18,0,0,0,4,N/A
徳島県,2020/4/21,366,5,2,0.021276596,1,1,0.021276596,24,0,0,0,7,7
香川県,2020/4/21,1350,28,10,0.012718601,0,0,0.00317965,77,0,0,0,5,9
愛媛県,2020/4/21,938,47,20,0.031007752,1,1,0.011627907,45,0,0,0,9,9
高知県,2020/4/21,1230,69,31,0.038461538,0,0,0.017094017,49,0,0,0,9.5,9
福岡県,2020/4/21,7467,542,251,0.075555556,11,21,0.035,156,2,1,0,7.643478261,8
佐賀県,2020/4/21,615,17,10,0.011560694,0,0,0.011560694,28,0,0,0,4.5,4.5
長崎県,2020/4/21,1612,17,10,0.007371007,0,0,0.007371007,61,0,0,0,8,8
熊本県,2020/4/21,2518,42,20,0.023809524,1,1,0.015151515,53,0,0,0,3.444444444,3.857142857
大分県,2020/4/21,2752,60,17,0.029585799,1,5,0.015779093,61,0,0,0,6.8,5.875
宮崎県,2020/4/21,965,17,7,0,0,0,0,22,0,0,0,N/A,N/A
鹿児島県,2020/4/21,895,10,3,0.025210084,0,0,0.008403361,33,0,0,0,4.333333333,3.5
沖縄県,2020/4/21,1426,125,88,0.100204499,2,4,0.067484663,86,3,1,0,8.065217391,8.40625
北海道,2020/4/22,4803,495,243,0.137462236,10,22,0.049093656,249,4,3,0,6.03649635,7.6
青森県,2020/4/22,548,22,5,0,0,0,0,10,0,0,0,N/A,N/A
岩手県,2020/4/22,271,0,0,0,0,0,0,15,0,0,0,N/A,N/A
宮城県,2020/4/22,1491,84,41,0.04973822,0,0,0.015706806,53,0,0,0,7.8,8.5
秋田県,2020/4/22,767,16,9,0,0,0,0,14,0,0,0,N/A,N/A
山形県,2020/4/22,1851,65,10,0.027826087,0,1,0.003478261,92,0,0,0,4.846153846,10
福島県,2020/4/22,1316,65,24,0.053078556,1,1,0.016985138,78,1,1,0,5.684210526,5.625
茨城県,2020/4/22,3060,151,43,0.055749129,3,5,0.013937282,86,0,0,0,8.888888889,10.125
栃木県,2020/4/22,1617,52,24,0.03125,0,1,0.0078125,57,1,1,0,3.636363636,5
群馬県,2020/4/22,2319,134,26,0.066985646,0,3,0.019138756,112,1,0,0,6.055555556,6.75
埼玉県,2020/4/22,5630,729,379,0.118729097,20,40,0.056856187,198,7,3,0,8.611398964,9.489795918
千葉県,2020/4/22,5513,750,369,0.130952381,10,21,0.064536341,223,4,1,0,7.994117647,8.415841584
東京都,2020/4/22,21206,3438,2156,0.145641026,73,132,0.096117216,1053,13,3,0,N/A,N/A
神奈川県,2020/4/22,6329,838,502,0.1875,15,25,0.112847222,239,8,0,0,9.295180723,9.480769231
新潟県,2020/4/22,2308,61,25,0.034562212,2,3,0.023041475,57,0,0,0,6.285714286,6.7
富山県,2020/4/22,1749,141,36,0.123647604,1,14,0.023183926,155,0,0,0,8,8.428571429
石川県,2020/4/22,1290,199,104,0.135011442,2,9,0.034324943,101,1,1,0,5.395348837,7.933333333
福井県,2020/4/22,1233,119,29,0.051630435,1,1,0.016304348,134,0,0,0,7.176470588,6.2
山梨県,2020/4/22,1862,51,27,0.022222222,1,1,0.01010101,49,0,0,0,6.375,7.25
長野県,2020/4/22,1514,59,20,0.067567568,0,5,0.013513514,46,0,0,0,7.333333333,7.5
岐阜県,2020/4/22,2523,147,55,0.022077922,2,3,0.01038961,80,0,0,0,7.625,8.8
静岡県,2020/4/22,2307,57,27,0.019480519,4,4,0.017316017,75,0,0,0,8,8
愛知県,2020/4/22,6033,449,134,0.088780488,3,19,0.029268293,185,6,0,0,4.036144578,6.433333333
三重県,2020/4/22,1578,44,19,0.049382716,2,3,0.020576132,84,0,0,0,6.4375,7.333333333
滋賀県,2020/4/22,983,88,32,0.103746398,0,12,0.025936599,46,0,0,0,7.653846154,8.222222222
京都府,2020/4/22,3397,275,107,0.09118541,3,11,0.047112462,104,1,0,0,6.379310345,7.451612903
大阪府,2020/4/22,8575,1381,757,0.147342133,11,31,0.057438459,466,7,1,0,8.07518797,8.684931507
兵庫県,2020/4/22,6213,560,284,0.100587372,14,17,0.058002937,241,1,0,0,7.389380531,8.192982456
奈良県,2020/4/22,,75,33,N/A,0,2,N/A,,0,0,0,7.9375,9.5
和歌山県,2020/4/22,2454,49,16,0.03255814,2,2,0.013953488,32,0,0,0,5.166666667,6
鳥取県,2020/4/22,877,3,2,0.005012531,0,0,0.002506266,54,0,0,0,5,5
島根県,2020/4/22,733,16,3,0.017857143,0,0,0.005952381,14,0,0,0,1.5,N/A
岡山県,2020/4/22,927,19,11,0.016759777,0,0,0.011173184,19,0,0,0,10.5,10.5
広島県,2020/4/22,4090,142,33,0.024493243,0,3,0.008445946,189,0,0,0,4.48,6.555555556
山口県,2020/4/22,1156,31,7,0.010676157,0,0,0,12,0,0,0,4,N/A
徳島県,2020/4/22,379,5,2,0.020833333,0,0,0.020833333,13,0,0,0,7,7
香川県,2020/4/22,1393,28,10,0.0125,0,0,0.003571429,43,0,0,0,4.333333333,9
愛媛県,2020/4/22,961,47,20,0.027667984,0,0,0.011857708,23,0,0,0,9,9
高知県,2020/4/22,1253,70,32,0.035242291,1,1,0.017621145,23,1,0,0,9.75,9.5
福岡県,2020/4/22,7690,563,257,0.080379747,6,21,0.033544304,223,2,0,0,8.05,8.291666667
佐賀県,2020/4/22,636,19,11,0.025316456,1,2,0.018987342,21,0,0,0,5.75,5.333333333
長崎県,2020/4/22,1656,17,10,0.005025126,0,0,0.005025126,44,0,0,0,9.5,9.5
熊本県,2020/4/22,2577,43,20,0.022421525,0,1,0.013452915,59,0,0,0,3.428571429,3.833333333
大分県,2020/4/22,2850,60,17,0.018050542,0,0,0.009025271,98,0,0,0,8.5,7.4
宮崎県,2020/4/22,993,17,7,0,0,0,0,28,0,0,0,N/A,N/A
鹿児島県,2020/4/22,1017,10,3,0.018867925,0,0,0.006289308,122,0,0,0,4.333333333,3.5
沖縄県,2020/4/22,1589,130,91,0.077876106,3,5,0.051327434,163,0,0,0,8.159090909,8.448275862
北海道,2020/4/23,5112,540,262,0.137188971,19,45,0.047747142,309,3,0,0,6.11875,7.738461538
青森県,2020/4/23,561,22,5,0,0,0,0,13,0,0,0,N/A,N/A
岩手県,2020/4/23,280,0,0,0,0,0,0,9,0,0,0,N/A,N/A
宮城県,2020/4/23,1568,84,41,0.024657534,0,0,0.005479452,77,0,0,0,6.125,6.5
秋田県,2020/4/23,776,16,9,0,0,0,0,9,0,0,0,N/A,N/A
山形県,2020/4/23,1851,65,10,0.025229358,0,0,0.004587156,0,0,0,0,5.444444444,10
福島県,2020/4/23,1420,65,24,0.032258065,0,0,0.004032258,104,0,0,0,5.4,5
茨城県,2020/4/23,3152,153,44,0.056818182,1,2,0.017045455,92,0,0,0,9.518518519,10
栃木県,2020/4/23,1673,52,24,0.029850746,0,0,0.008955224,56,0,0,0,3.444444444,5
群馬県,2020/4/23,2397,138,28,0.059090909,2,4,0.018181818,78,1,0,0,5.333333333,5.125
埼玉県,2020/4/23,5889,762,393,0.117682559,14,33,0.056729028,259,2,0,0,8.662857143,9.606741573
千葉県,2020/4/23,5875,774,383,0.106707317,14,24,0.056097561,362,0,0,0,7.865771812,8.438202247
東京都,2020/4/23,,3572,2241,N/A,85,134,N/A,,5,2,0,N/A,N/A
神奈川県,2020/4/23,6529,877,521,0.176265271,19,39,0.10122164,200,0,0,0,8.872483221,9.532608696
新潟県,2020/4/23,2354,62,26,0.033783784,1,1,0.022522523,46,0,0,0,6.384615385,6.888888889
富山県,2020/4/23,1859,150,40,0.127559055,4,9,0.026771654,110,1,0,0,8.163636364,7.444444444
石川県,2020/4/23,1384,216,104,0.157657658,0,17,0.027027027,94,0,0,0,4.787234043,7.583333333
福井県,2020/4/23,1302,119,29,0.041666667,0,0,0.015625,69,0,0,0,7.6,6.2
山梨県,2020/4/23,1922,51,27,0.016427105,0,0,0.006160164,60,0,0,0,5,5
長野県,2020/4/23,1548,62,23,0.061371841,3,3,0.02166065,34,0,0,0,7,7.25
岐阜県,2020/4/23,2602,149,55,0.020864382,0,2,0.011922504,79,0,0,0,7.857142857,8.8
